"date","order_id","customer_id","product_id","product_name","category","quantity","price","discount","region","payment_method","shipping_type"
2024-09-10,"ORD10083","C1061","SKU-183","Cuchillos Cocina","Hogar",4,95897,0.1,"Metropolitana","Efectivo","Express"
2024-09-10,"ORD13588","C1371","SKU-3688","Teclado Mecánico","Electrónica",1,53905,0.05,"Centro","Tarjeta","Económico"
2024-09-10,"ORD16997","C1385","SKU-7097","Zapatillas Run","Belleza",2,38999,0.1,"Centro","Tranferencia","Express"
2024-09-10,"ORD13243","C1353","SKU-3343","Funda Celular","Accesorios",4,109891,0.15,"Biobío","Tarjeta","Normal"
2024-09-10,"ORD13710","C1302","SKU-3810","Plancha Pelo","Deporte",2,110953,0.25,"Sur","Efectivo","Retiro En Tienda"
2024-09-10,"ORD14615","C1038","SKU-4715","Cargador Rápido","Electrónica",5,10500,0.2,"Sur","Otro","Retiro En Tienda"
2024-09-10,"ORD18274","C1246","SKU-8374","Smartwatch Lite","Accesorios",3,115184,0.15,"Centro","Crédito","Otro"
2024-09-10,"ORD11829","C1277","SKU-1929","Perfume Floral","Belleza",3,99825,0.05,"Norte","Transferencia","Retiro En Tienda"
2024-09-10,"ORD12019","C1281","SKU-2119","Cámara Web HD","Deporte",3,73371,0.1,"Araucanía","Crédito","Retiro En Tienda"
2024-09-10,"ORD13118","C1062","SKU-3218","Cuchillos Cocina","Hogar",4,57973,0.15,"Sur","Credíto","Normal"
2024-09-10,"ORD16243","C1175","SKU-6343","Batería Portátil","Belleza",3,81932,0.2,"Araucanía","Tarjeta","Express"
2024-09-10,"ORD15803","C1100","SKU-5903","Zapatillas Run","Belleza",4,35931,0.05,"Araucanía","Transferencia","Normal"
2024-09-10,"ORD12283","C1174","SKU-2383","Funda Celular","Accesorios",5,97954,0.05,"Centro","Efectivo","Express"
2024-09-11,"ORD10757","C1353","SKU-857","Organizador Ropa","Electrónica",1,35986,0.3,"Centro","Tarjeta","Económico"
2024-09-11,"ORD17983","C1042","SKU-8083","Mouse Inalámbrico","Hogar",2,105067,0,"Norte","Efectivo","Retiro En Tienda"
2024-09-11,"ORD18206","C1241","SKU-8306","Audífonos Pro","Accesorios",5,60241,0.05,"Sur","Efectivo","Otro"
2024-09-11,"ORD17094","C1386","SKU-7194","Lámpara LED","Deporte",5,31994,0.1,"Centro","Efectivo","Normal"
2024-09-11,"ORD11954","C1302","SKU-2054","Teclado Mecánico","Electrónica",4,18655,0.1,"Biobío","Credíto","Retiro En Tienda"
2024-09-11,"ORD10730","C1129","SKU-830","Cable USB-C","Belleza",2,26586,0,"Araucanía","Tarjeta","Express"
2024-09-11,"ORD11952","C1333","SKU-2052","Cámara Web HD","Deporte",2,90562,0,"Norte","Débito","Normal"
2024-09-11,"ORD12634","C1252","SKU-2734","Batería Portátil","Belleza",1,81930,0.05,"Centro","Débito","Normal"
2024-09-11,"ORD12402","C1224","SKU-2502","Cuchillos Cocina","Hogar",3,20602,0.1,"Biobío","Tarjeta","Express"
2024-09-11,"ORD14813","C1388","SKU-4913","Cámara Web HD","Deporte",1,71310,0.3,"Araucanía","Tarjeta","Otro"
2024-09-11,"ORD16090","C1199","SKU-6190","Organizador Ropa","Electrónica",2,27639,0.1,"Araucanía","Credíto","Económico"
2024-09-11,"ORD13522","C1381","SKU-3622","Sartén Antiadherente","Belleza",1,36351,0.05,"Sur","Transferencia","Retiro En Tienda"
2024-09-11,"ORD16811","C1230","SKU-6911","Set Mancuernas","Accesorios",1,60782,0.1,"Norte","Debito","Retiro En Tienda"
2024-09-11,"ORD16321","C1396","SKU-6421","Tendedero Plegable","Deporte",8,57968,0.1,"Araucanía","Transferencia","Retiro En Tienda"
2024-09-11,"ORD17625","C1121","SKU-7725","Cargador Rápido","Electrónica",5,26391,0,"Metropolitana","Débito","Otro"
2024-09-11,"ORD14517","C1086","SKU-4617","Cable USB-C","Belleza",6,45866,0.15,"Araucanía","Efectivo","Express"
2024-09-11,"ORD10944","C1106","SKU-1044","Plancha Pelo","Deporte",2,79753,0,"Metropolitana","Débito","Normal"
2024-09-12,"ORD17391","C1392","SKU-7491","Cámara Web HD","Deporte",9,47922,0,"Sur","Crédito","Express"
2024-09-12,"ORD15395","C1302","SKU-5495","Maquillaje Básico","Belleza",4,9825,0.3,"Metropolitana","Tarjeta","Normal"
2024-09-12,"ORD19416","C1303","SKU-9516","Secador Pelo","Electrónica",1,47571,0,"Araucanía","Transferencia","Retiro En Tienda"
2024-09-12,"ORD19499","C1149","SKU-9599","Perfume Floral","Belleza",1,81106,0.15,"Norte","Efectivo","Express"
2024-09-12,"ORD16928","C1230","SKU-7028","Batería Portátil","Belleza",5,16603,0.05,"Araucanía","Crédito","Retiro En Tienda"
2024-09-12,"ORD16267","C1374","SKU-6367","Tendedero Plegable","Deporte",1,113417,0.1,"Norte","Transferencia","Normal"
2024-09-12,"ORD10097","C1215","SKU-197","Smartwatch Lite","Accesorios",5,103767,0.1,"Sur","Transferencia","Económico"
2024-09-12,"ORD11687","C1108","SKU-1787","Cámara Web HD","Deporte",5,64507,0,"Metropolitana","Débito","Normal"
2024-09-12,"ORD18385","C1090","SKU-8485","Plancha Pelo","Deporte",8,59605,0,"Sur","Crédito","Otro"
2024-09-12,"ORD13087","C1044","SKU-3187","Botella Deportiva","Belleza",2,108904,0.25,"Biobío","Efectivo","Económico"
2024-09-12,"ORD18118","C1276","SKU-8218","Audífonos Pro","Accesorios",3,21911,0.25,"Centro","Débito","Retiro En Tienda"
2024-09-12,"ORD11838","C1134","SKU-1938","Zapatillas Run","Cuidado Personal",6,53482,0.25,"Araucanía","Efectivo","Otro"
2024-09-12,"ORD11768","C1165","SKU-1868","Maquillaje Básico","Cuidado Personal",4,61903,0.15,"Biobío","Crédito","Otro"
2024-09-12,"ORD15353","C1305","SKU-5453","Parlante Bluetooth","Belleza",1,118042,0.15,"Centro","Tarjeta","Económico"
2024-09-13,"ORD17165","C1061","SKU-7265","Set Mancuernas","Accesorios",1,77797,0.15,"Sur","Efectivo","Retiro En Tienda"
2024-09-13,"ORD19600","C1021","SKU-9700","Cargador Rápido","Electrónica",5,69803,0.15,"Norte","Tarjeta","Retiro En Tienda"
2024-09-13,"ORD15190","C1306","SKU-5290","Cable USB-C","Belleza",5,63664,0.15,"Araucanía","Debito","Normal"
2024-09-13,"ORD11899","C1114","SKU-1999","Smartwatch Lite","Accesorios",2,90894,0,"Sur","Otro","Retiro En Tienda"
2024-09-13,"ORD18190","C1196","SKU-8290","Smartwatch Lite","Accesorios",5,46794,0,"Norte","Efectivo","Express"
2024-09-13,"ORD15791","C1056","SKU-5891","Secador Pelo","Electrónica",4,56217,0.05,"Metropolitana","Debito","Normal"
2024-09-13,"ORD17942","C1336","SKU-8042","Sartén Antiadherente","Belleza",6,41071,0.05,"Biobío","Efectivo","Retiro En Tienda"
2024-09-13,"ORD11243","C1021","SKU-1343","Tendedero Plegable","Deporte",6,7732,0,"Sur","Tarjeta","Normal"
2024-09-13,"ORD15145","C1251","SKU-5245","Lámpara LED","Deporte",6,109292,0,"Araucanía","Crédito","Económico"
2024-09-13,"ORD14912","C1106","SKU-5012","Teclado Mecánico","Electrónica",3,70158,0.15,"Norte","Débito","Económico"
2024-09-13,"ORD17664","C1278","SKU-7764","Cámara Web HD","Deporte",3,101148,0.2,"Araucanía","Débito","Express"
2024-09-13,"ORD19577","C1359","SKU-9677","Cuchillos Cocina","Hogar",4,82215,0.25,"Sur","Otro","Express"
2024-09-13,"ORD17989","C1142","SKU-8089","Batería Portátil","Belleza",6,70739,0.05,"Biobío","Crédito","Normal"
2024-09-13,"ORD17158","C1177","SKU-7258","Colchoneta Yoga","Electrónica",5,107960,0.05,"Araucanía","Otro","Retiro En Tienda"
2024-09-13,"ORD18828","C1360","SKU-8928","Lámpara LED","Deporte",2,70126,0.25,"Metropolitana","Tarjeta","Normal"
2024-09-13,"ORD13821","C1287","SKU-3921","Batería Portátil","Belleza",108,4192,0.05,"Sur","Efectivo","Express"
2024-09-13,"ORD11235","C1122","SKU-1335","Cargador Rápido","Electrónica",1,63969,0.3,"Biobío","Transferencia","Normal"
2024-09-13,"ORD12182","C1058","SKU-2282","Set Mancuernas","Accesorios",1,49112,0,"Norte","Otro","Normal"
2024-09-13,"ORD16558","C1399","SKU-6658","Otro","Belleza",3,38074,0.25,"Biobío","Efectivo","Normal"
2024-09-14,"ORD18117","C1185","SKU-8217","Lámpara LED","Deporte",5,20216,0.15,"Araucanía","Efectivo","Económico"
2024-09-14,"ORD19336","C1132","SKU-9436","Secador Pelo","Electrónica",5,96621,0,"Sur","Crédito","Normal"
2024-09-14,"ORD18121","C1302","SKU-8221","Maquillaje Básico","Belleza",4,22516,0.25,"Sur","Débito","Express"
2024-09-14,"ORD15957","C1138","SKU-6057","Plancha Pelo","Deporte",6,53674,0.1,"Sur","Crédito","Express"
2024-09-14,"ORD14769","C1171","SKU-4869","Cepillo Facial","Hogar",5,55307,0,"Norte","Otro","Retiro En Tienda"
2024-09-14,"ORD17751","C1232","SKU-7851","Botella Deportiva","Belleza",6,17669,0.2,"Metropolitana","Crédito","Express"
2024-09-14,"ORD11436","C1370","SKU-1536","Parlante Bluetooth","Belleza",3,4655,0.2,"Norte","Tarjeta","Económico"
2024-09-14,"ORD12885","C1385","SKU-2985","Cepillo Facial","Casa",4,68054,0,"Centro","Debito","Retiro En Tienda"
2024-09-14,"ORD12118","C1334","SKU-2218","Audífonos Pro","Accesorios",6,41269,0.3,"Biobío","Tarjeta","Express"
2024-09-14,"ORD17181","C1130","SKU-7281","Cepillo Facial","Hogar",6,115103,0,"Sur","Transferencia","Retiro En Tienda"
2024-09-15,"ORD19221","C1323","SKU-9321","Lámpara LED","Deporte",1,43842,0.05,"Biobío","Débito","Económico"
2024-09-15,"ORD11929","C1351","SKU-2029","Botella Deportiva","Belleza",2,42464,0.2,"Metropolitana","Efectivo","Normal"
2024-09-15,"ORD18579","C1090","SKU-8679","Cuchillos Cocina","Hogar",3,44678,0.05,"Metropolitana","Efectivo","Express"
2024-09-15,"ORD14822","C1359","SKU-4922","Zapatillas Run","Belleza",6,44129,0.2,"Biobío","Tarjeta","Express"
2024-09-15,"ORD13904","C1073","SKU-4004","Mouse Inalámbrico","Hogar",4,33221,0.15,"Araucanía","Efectivo","Retiro En Tienda"
2024-09-15,"ORD14382","C1304","SKU-4482","Colchoneta Yoga","Electrónica",6,76452,0.2,"Biobío","Otro","Normal"
2024-09-15,"ORD11109","C1334","SKU-1209","Otro","Accesorios",3,117410,0.15,"Metropolitana","Transferencia","Express"
2024-09-15,"ORD15056","C1159","SKU-5156","Cargador Rápido","Electrónica",6,39839,0.2,"Araucanía","Efectivo","Normal"
2024-09-15,"ORD11897","C1221","SKU-1997","Colchoneta Yoga","Electrónica",6,99228,0,"Centro","Efectivo","Normal"
2024-09-15,"ORD13958","C1141","SKU-4058","Audífonos Pro","Accesorios",3,108780,0.05,"Araucanía","Débito","Otro"
2024-09-15,"ORD18709","C1385","SKU-8809","Zapatillas Run","Belleza",5,87428,0,"Biobío","Transferencia","Express"
2024-09-15,"ORD17780","C1172","SKU-7880","Plancha Pelo","Otro",2,62919,0,"Norte","Credíto","Otro"
2024-09-15,"ORD13993","C1080","SKU-4093","Audífonos Pro","Accesorios",4,13247,0,"Norte","Otro","Normal"
2024-09-15,"ORD15719","C1044","SKU-5819","Cuchillos Cocina","Casa",6,68830,0.1,"Biobío","Tarjeta","Normal"
2024-09-15,"ORD17990","C1102","SKU-8090","Audífonos Pro","Accesorios",5,33850,0,"Centro","Transferencia","Económico"
2024-09-15,"ORD17531","C1385","SKU-7631","Teclado Mecánico","Electrónica",6,28303,0,"Sur","Otro","Express"
2024-09-16,"ORD13161","C1345","SKU-3261","Cuchillos Cocina","Hogar",2,36633,0.15,"Araucanía","Transferencia","Retiro En Tienda"
2024-09-16,"ORD12763","C1174","SKU-2863","Cámara Web HD","Deporte",3,8362,0.05,"Metropolitana","Efectivo","Express"
2024-09-16,"ORD15216","C1137","SKU-5316","Cuchillos Cocina","Casa",5,65150,0.1,"Metropolitana","Otro","Económico"
2024-09-16,"ORD16574","C1136","SKU-6674","Perfume Floral","Belleza",3,17518,0.15,"Norte","Tarjeta","Normal"
2024-09-16,"ORD17591","C1193","SKU-7691","Audífonos Pro","Accesorios",6,20031,0.1,"Metropolitana","Crédito","Express"
2024-09-16,"ORD11590","C1112","SKU-1690","Teclado Mecánico","Electrónica",3,22983,0.1,"Centro","Débito","Económico"
2024-09-16,"ORD16143","C1219","SKU-6243","Audífonos Pro","Accesorios",6,29059,0.3,"Metropolitana","Credíto","Retiro En Tienda"
2024-09-16,"ORD18514","C1013","SKU-8614","Organizador Ropa","Electrónica",1,90825,0,"Centro","Tarjeta","Express"
2024-09-16,"ORD16309","C1230","SKU-6409","Audífonos Pro","Accesorios",6,74126,0.25,"Araucanía","Tarjeta","Normal"
2024-09-16,"ORD17999","C1087","SKU-8099","Zapatillas Run","Belleza",1,30237,0.2,"Metropolitana","Efectivo","Express"
2024-09-16,"ORD11329","C1016","SKU-1429","Cámara Web HD","Deporte",2,7912,0,"Sur","Efectivo","Normal"
2024-09-16,"ORD18504","C1063","SKU-8604","Teclado Mecánico","Electrónica",3,50053,0.05,"Biobío","Débito","Retiro En Tienda"
2024-09-16,"ORD17596","C1233","SKU-7696","Smartwatch Lite","Accesorios",2,19435,0.15,"Biobío","Crédito","Retiro En Tienda"
2024-09-16,"ORD13632","C1389","SKU-3732","Lámpara LED","Deporte",33,13673,0.15,"Centro","Efectivo","Otro"
2024-09-16,"ORD17564","C1395","SKU-7664","Cargador Rápido","Electrónica",4,67097,0.05,"Araucanía","Debito","Económico"
2024-09-17,"ORD18020","C1003","SKU-8120","Colchoneta Yoga","Electrónica",2,90501,0.05,"Araucanía","Efectivo","Económico"
2024-09-17,"ORD14793","C1298","SKU-4893","Smartwatch Lite","Accesorios",1,82176,0,"Araucanía","Efectivo","Otro"
2024-09-17,"ORD12854","C1213","SKU-2954","Funda Celular","Accesorios",3,99097,0.05,"Metropolitana","Efectivo","Otro"
2024-09-17,"ORD16054","C1213","SKU-6154","Perfume Floral","Belleza",5,58963,0.25,"Metropolitana","Tarjeta","Express"
2024-09-17,"ORD17997","C1042","SKU-8097","Sartén Antiadherente","Belleza",2,64968,0.2,"Araucanía","Otro","Express"
2024-09-17,"ORD19923","C1285","SKU-10023","Balón Fútbol","Belleza",6,34009,0.05,"Sur","Transferencia","Normal"
2024-09-17,"ORD10826","C1320","SKU-926","Cepillo Facial","Hogar",4,36110,0.15,"Centro","Crédito","Económico"
2024-09-17,"ORD14096","C1336","SKU-4196","Plancha Pelo","Deporte",4,64474,0.25,"Biobío","Transferencia","Económico"
2024-09-17,"ORD12366","C1063","SKU-2466","Mouse Inalámbrico","Hogar",5,15591,0.25,"Araucanía","Crédito","Express"
2024-09-17,"ORD11201","C1297","SKU-1301","Tendedero Plegable","Deporte",5,109531,0.2,"Sur","Crédito","Normal"
2024-09-17,"ORD15132","C1202","SKU-5232","Plancha Pelo","Deporte",5,59007,0.25,"Sur","Tarjeta","Express"
2024-09-17,"ORD17234","C1206","SKU-7334","Mouse Inalámbrico","Casa",3,38371,0.1,"Metropolitana","Efectivo","Económico"
2024-09-17,"ORD16089","C1323","SKU-6189","Plancha Pelo","Deporte",3,60926,0.1,"Araucanía","Tarjeta","Express"
2024-09-17,"ORD16993","C1352","SKU-7093","Cargador Rápido","Electrónica",6,97263,0.2,"Centro","Tarjeta","Retiro En Tienda"
2024-09-18,"ORD16369","C1381","SKU-6469","Set Mancuernas","Accesorios",1,94966,0,"Biobío","Tarjeta","Otro"
2024-09-18,"ORD18983","C1123","SKU-9083","Plancha Pelo","Deporte",1,22443,0,"Norte","Transferencia","Retiro En Tienda"
2024-09-18,"ORD11069","C1061","SKU-1169","Funda Celular","Accesorios",4,109368,0.2,"Metropolitana","Crédito","Normal"
2024-09-18,"ORD12878","C1008","SKU-2978","Botella Deportiva","Cuidado Personal",4,103497,0.1,"Araucanía","Otro","Express"
2024-09-18,"ORD11599","C1287","SKU-1699","Cargador Rápido","Electrónica",5,91305,0.05,"Araucanía","Tarjeta","Express"
2024-09-18,"ORD19190","C1211","SKU-9290","Zapatillas Run","Belleza",6,103608,0.2,"Metropolitana","Credíto","Express"
2024-09-18,"ORD12790","C1134","SKU-2890","Plancha Pelo","Deporte",3,104829,0.15,"Araucanía","Tarjeta","Express"
2024-09-18,"ORD16390","C1004","SKU-6490","Cámara Web HD","Deporte",6,20633,0.1,"Metropolitana","Crédito","Express"
2024-09-18,"ORD11491","C1133","SKU-1591","Mouse Inalámbrico","Hogar",6,7524,0.1,"Metropolitana","Débito","Normal"
2024-09-18,"ORD16629","C1397","SKU-6729","Otro","Accesorios",3,56501,0.05,"Sur","Transferencia","Express"
2024-09-18,"ORD14303","C1118","SKU-4403","Cuchillos Cocina","Casa",1,12401,0,"Metropolitana","Débito","Económico"
2024-09-18,"ORD19489","C1065","SKU-9589","Parlante Bluetooth","Belleza",6,19475,0,"Metropolitana","Efectivo","Otro"
2024-09-18,"ORD16800","C1374","SKU-6900","Cable USB-C","Belleza",3,95268,0,"Araucanía","Tarjeta","Express"
2024-09-18,"ORD10698","C1116","SKU-798","Organizador Ropa","Electrónica",6,105938,0.05,"Norte","Tranferencia","Económico"
2024-09-18,"ORD11799","C1350","SKU-1899","Otro","Casa",3,28616,0,"Norte","Efectivo","Normal"
2024-09-18,"ORD12743","C1169","SKU-2843","Cuchillos Cocina","Hogar",2,91014,0.3,"Metropolitana","Tranferencia","Normal"
2024-09-18,"ORD11480","C1051","SKU-1580","Smartwatch Lite","Accesorios",1,19241,0.2,"Biobío","Otro","Retiro En Tienda"
2024-09-18,"ORD17311","C1057","SKU-7411","Maquillaje Básico","Belleza",4,68397,0,"Metropolitana","Débito","Otro"
2024-09-18,"ORD15987","C1269","SKU-6087","Parlante Bluetooth","Belleza",1,52320,0.05,"Sur","Crédito","Normal"
2024-09-18,"ORD16009","C1024","SKU-6109","Parlante Bluetooth","Otro",2,85988,0.25,"Metropolitana","Crédito","Retiro En Tienda"
2024-09-18,"ORD17981","C1238","SKU-8081","Cargador Rápido","Electrónica",2,64949,0.15,"Norte","Transferencia","Económico"
2024-09-18,"ORD13221","C1224","SKU-3321","Plancha Pelo","Deporte",4,42626,0.05,"Norte","Transferencia","Normal"
2024-09-18,"ORD17130","C1119","SKU-7230","Maquillaje Básico","Cuidado Personal",5,7375,0.2,"Biobío","Efectivo","Económico"
2024-09-18,"ORD15844","C1076","SKU-5944","Balón Fútbol","Belleza",4,108534,0.15,"Centro","Transferencia","Retiro En Tienda"
2024-09-18,"ORD18433","C1095","SKU-8533","Lámpara LED","Deporte",1,64958,0.3,"Sur","Efectivo","Económico"
2024-09-19,"ORD12640","C1183","SKU-2740","Botella Deportiva","Belleza",4,104743,0.05,"Biobío","Transferencia","Express"
2024-09-19,"ORD14380","C1381","SKU-4480","Organizador Ropa","Electrónica",5,75333,0.1,"Norte","Crédito","Retiro En Tienda"
2024-09-19,"ORD16628","C1108","SKU-6728","Lámpara LED","Deporte",2,77054,0.1,"Araucanía","Tarjeta","Normal"
2024-09-19,"ORD10055","C1196","SKU-155","Mouse Inalámbrico","Otro",4,19549,0,"Biobío","Crédito","Económico"
2024-09-19,"ORD12740","C1161","SKU-2840","Teclado Mecánico","Electrónica",6,72894,0.05,"Centro","Débito","Normal"
2024-09-19,"ORD13835","C1365","SKU-3935","Funda Celular","Accesorios",5,51411,0.2,"Norte","Transferencia","Económico"
2024-09-19,"ORD15674","C1148","SKU-5774","Botella Deportiva","Belleza",4,87778,0.15,"Araucanía","Efectivo","Retiro En Tienda"
2024-09-19,"ORD18509","C1328","SKU-8609","Cámara Web HD","Deporte",5,78931,0.3,"Norte","Credíto","Normal"
2024-09-19,"ORD16723","C1026","SKU-6823","Cámara Web HD","Deporte",6,20924,0.05,"Metropolitana","Efectivo","Normal"
2024-09-19,"ORD15481","C1136","SKU-5581","Colchoneta Yoga","Electrónica",5,48599,0.3,"Araucanía","Crédito","Express"
2024-09-19,"ORD18472","C1202","SKU-8572","Cable USB-C","Belleza",2,114224,0.05,"Norte","Transferencia","Económico"
2024-09-19,"ORD18545","C1186","SKU-8645","Cepillo Facial","Hogar",2,114685,0.05,"Sur","Débito","Retiro En Tienda"
2024-09-19,"ORD10731","C1363","SKU-831","Secador Pelo","Electrónica",5,61563,0.15,"Biobío","Transferencia","Normal"
2024-09-19,"ORD17120","C1008","SKU-7220","Audífonos Pro","Accesorios",3,89397,0.2,"Araucanía","Crédito","Otro"
2024-09-19,"ORD16831","C1152","SKU-6931","Maquillaje Básico","Belleza",2,117457,0,"Araucanía","Débito","Retiro En Tienda"
2024-09-19,"ORD10273","C1331","SKU-373","Maquillaje Básico","Belleza",4,7595,0.25,"Centro","Crédito","Normal"
2024-09-19,"ORD10533","C1145","SKU-633","Zapatillas Run","Belleza",4,89956,0.05,"Araucanía","Crédito","Express"
2024-09-19,"ORD16330","C1148","SKU-6430","Perfume Floral","Belleza",2,85084,0.1,"Metropolitana","Otro","Económico"
2024-09-19,"ORD17623","C1154","SKU-7723","Parlante Bluetooth","Belleza",4,51746,0.05,"Sur","Efectivo","Express"
2024-09-19,"ORD10376","C1373","SKU-476","Secador Pelo","Electrónica",4,93708,0.2,"Araucanía","Efectivo","Retiro En Tienda"
2024-09-19,"ORD10183","C1100","SKU-283","Audífonos Pro","Accesorios",1,39516,0.25,"Araucanía","Tarjeta","Económico"
2024-09-20,"ORD11299","C1312","SKU-1399","Sartén Antiadherente","Belleza",1,104272,0.15,"Sur","Otro","Express"
2024-09-20,"ORD14457","C1081","SKU-4557","Tendedero Plegable","Deporte",4,26808,0.1,"Araucanía","Otro","Express"
2024-09-20,"ORD17818","C1241","SKU-7918","Audífonos Pro","Accesorios",5,75873,0.3,"Araucanía","Crédito","Retiro En Tienda"
2024-09-20,"ORD12376","C1159","SKU-2476","Sartén Antiadherente","Belleza",3,46552,0.1,"Araucanía","Crédito","Retiro En Tienda"
2024-09-20,"ORD10544","C1286","SKU-644","Organizador Ropa","Electrónica",5,97786,0.2,"Centro","Tarjeta","Retiro En Tienda"
2024-09-20,"ORD10209","C1167","SKU-309","Secador Pelo","Electrónica",4,24414,0,"Araucanía","Efectivo","Económico"
2024-09-20,"ORD14784","C1178","SKU-4884","Batería Portátil","Belleza",5,70784,0.25,"Norte","Débito","Express"
2024-09-20,"ORD13324","C1011","SKU-3424","Perfume Floral","Belleza",4,109230,0.05,"Sur","Tranferencia","Express"
2024-09-20,"ORD11569","C1358","SKU-1669","Otro","Electrónica",1,113515,0,"Sur","Tarjeta","Retiro En Tienda"
2024-09-20,"ORD13948","C1264","SKU-4048","Cargador Rápido","Electrónica",8,59195,0.05,"Araucanía","Crédito","Express"
2024-09-20,"ORD16200","C1274","SKU-6300","Maquillaje Básico","Belleza",1,82085,0,"Sur","Otro","Express"
2024-09-20,"ORD11883","C1229","SKU-1983","Secador Pelo","Electrónica",4,93914,0,"Centro","Débito","Express"
2024-09-20,"ORD17972","C1272","SKU-8072","Secador Pelo","Electrónica",5,85670,0,"Biobío","Transferencia","Económico"
2024-09-20,"ORD12018","C1247","SKU-2118","Parlante Bluetooth","Belleza",3,96082,0.2,"Metropolitana","Crédito","Retiro En Tienda"
2024-09-20,"ORD18569","C1092","SKU-8669","Cepillo Facial","Hogar",3,43191,0,"Sur","Otro","Normal"
2024-09-20,"ORD19378","C1082","SKU-9478","Funda Celular","Accesorios",6,79192,0.1,"Biobío","Tarjeta","Retiro En Tienda"
2024-09-20,"ORD14288","C1238","SKU-4388","Zapatillas Run","Belleza",2,23341,0.15,"Norte","Transferencia","Económico"
2024-09-20,"ORD13957","C1251","SKU-4057","Lámpara LED","Deporte",4,98346,0,"Norte","Débito","Económico"
2024-09-21,"ORD17216","C1058","SKU-7316","Lámpara LED","Deporte",3,37523,0.3,"Centro","Transferencia","Express"
2024-09-21,"ORD16999","C1219","SKU-7099","Tendedero Plegable","Deporte",6,71021,0.15,"Biobío","Crédito","Normal"
2024-09-21,"ORD15768","C1211","SKU-5868","Organizador Ropa","Electrónica",4,29552,0.05,"Metropolitana","Débito","Económico"
2024-09-21,"ORD15077","C1189","SKU-5177","Teclado Mecánico","Electrónica",1,108676,0.15,"Sur","Crédito","Retiro En Tienda"
2024-09-21,"ORD19811","C1085","SKU-9911","Tendedero Plegable","Deporte",1,23109,0.25,"Metropolitana","Efectivo","Express"
2024-09-21,"ORD17499","C1220","SKU-7599","Organizador Ropa","Electrónica",2,41662,0.25,"Sur","Tarjeta","Retiro En Tienda"
2024-09-21,"ORD16344","C1223","SKU-6444","Balón Fútbol","Belleza",2,123807,0.05,"Araucanía","Tarjeta","Normal"
2024-09-21,"ORD18426","C1244","SKU-8526","Funda Celular","Accesorios",1,103585,0.15,"Metropolitana","Crédito","Económico"
2024-09-21,"ORD19209","C1130","SKU-9309","Set Mancuernas","Accesorios",4,6932,0.05,"Norte","Débito","Económico"
2024-09-21,"ORD15186","C1215","SKU-5286","Set Mancuernas","Accesorios",1,25080,0.15,"Centro","Débito","Otro"
2024-09-21,"ORD14570","C1229","SKU-4670","Cable USB-C","Belleza",1,29215,0.2,"Araucanía","Crédito","Económico"
2024-09-21,"ORD11253","C1264","SKU-1353","Maquillaje Básico","Belleza",4,90816,0,"Araucanía","Otro","Económico"
2024-09-21,"ORD19734","C1347","SKU-9834","Sartén Antiadherente","Belleza",1,114385,0.2,"Centro","Tarjeta","Retiro En Tienda"
2024-09-22,"ORD19192","C1248","SKU-9292","Balón Fútbol","Belleza",3,94993,0,"Norte","Crédito","Retiro En Tienda"
2024-09-22,"ORD17749","C1055","SKU-7849","Set Mancuernas","Accesorios",6,9378,0.1,"Metropolitana","Tarjeta","Otro"
2024-09-22,"ORD11827","C1092","SKU-1927","Balón Fútbol","Belleza",1,100853,0.05,"Sur","Credíto","Retiro En Tienda"
2024-09-22,"ORD16314","C1187","SKU-6414","Audífonos Pro","Accesorios",4,107634,0,"Biobío","Otro","Express"
2024-09-22,"ORD12491","C1151","SKU-2591","Plancha Pelo","Deporte",4,116539,0.25,"Centro","Otro","Económico"
2024-09-22,"ORD11754","C1048","SKU-1854","Audífonos Pro","Accesorios",3,82538,0.15,"Metropolitana","Efectivo","Normal"
2024-09-22,"ORD10352","C1370","SKU-452","Funda Celular","Accesorios",5,108054,0.05,"Sur","Tarjeta","Económico"
2024-09-22,"ORD10438","C1390","SKU-538","Teclado Mecánico","Electrónica",5,11894,0.15,"Sur","Debito","Económico"
2024-09-22,"ORD17937","C1235","SKU-8037","Mouse Inalámbrico","Hogar",3,10429,0,"Metropolitana","Crédito","Retiro En Tienda"
2024-09-23,"ORD16660","C1270","SKU-6760","Funda Celular","Accesorios",6,100860,0.3,"Norte","Crédito","Económico"
2024-09-23,"ORD19551","C1201","SKU-9651","Lámpara LED","Deporte",4,70981,0,"Norte","Efectivo","Express"
2024-09-23,"ORD16813","C1245","SKU-6913","Maquillaje Básico","Belleza",116,12122,0.25,"Biobío","Transferencia","Express"
2024-09-23,"ORD10309","C1182","SKU-409","Smartwatch Lite","Accesorios",2,35332,0.05,"Araucanía","Debito","Económico"
2024-09-23,"ORD10535","C1138","SKU-635","Maquillaje Básico","Belleza",50,9092,0.15,"Araucanía","Crédito","Express"
2024-09-23,"ORD15912","C1283","SKU-6012","Organizador Ropa","Electrónica",4,59767,0.1,"Sur","Efectivo","Retiro En Tienda"
2024-09-23,"ORD16656","C1206","SKU-6756","Zapatillas Run","Cuidado Personal",6,35210,0.1,"Metropolitana","Otro","Retiro En Tienda"
2024-09-23,"ORD17703","C1043","SKU-7803","Cepillo Facial","Hogar",1,11382,0,"Araucanía","Débito","Otro"
